customerID,firstName,lastName,credit_card_number,orderId,purchaseDate,shipDate,shipMode,productID,department,category,productName,quantity,price,shippingCost,discount,sales,profit,distrCenterId,shippingZipCode,homeZipCode,transactionStatus,city,region,state,country,segment,orderPriority,Order_Returned,Order_Delayed_Delivery,Likes_Product,rating,reviewID,friends,Shared_with
532-26-3767,Kendrick,Jakubowski,xxxx-xxxx-xxxx-2583,251898c9-65ef-48b7-8e34-9ecfb540e2c7,Sat Nov 28 14:48:51 CST 2020,Mon Nov 30 14:53:45 CST 2020,First Class,OFF-AP-4597-504,Office Supplies,Appliances,Breville Refrigerator - Red,3,367.64,23.39,24.36,1101.95,198.351,DistributionCenter_3,60657,60657,Approved,Chicago,South,IL,USA,Corporate,medium,NO,NO,Yes,4,r251898c9-65ef-48b7-8e34-9ecfb540e2c7,748-72-3565; 456-42-8022,748-72-3565
090-02-5311,Sheldon,Herman,xxxx-xxxx-xxxx-3837,d3312905-8920-471a-8d0f-80eeb4ae67fa,Sat Nov 28 15:01:03 CST 2020,Mon Nov 30 14:52:01 CST 2020,First Class,FUR-CH-7157-438,Furniture,Chairs,SAFCO Leather Armchair - Black,1,128.63,10.52,11.19,127.96,11.5164,DistributionCenter_14,10163,10163,Approved,New York,West,NY,USA,Home Office,medium,NO,NO,Yes,5,rd3312905-8920-471a-8d0f-80eeb4ae67fa,718-43-6711; 746-62-2635,718-43-6711; 746-62-2635
037-42-3859,Reese,Greenfelder,xxxx-xxxx-xxxx-1430,e2c3af07-90d2-4e6d-a397-43eb88f62157,Sat Nov 28 14:51:58 CST 2020,Wed Dec 02 14:53:03 CST 2020,Second Class,OFF-AP-6740-205,Office Supplies,Appliances,Philips Refrigerator - Blue,4,339.26,26.42,23.69,1359.77,81.5862,DistributionCenter_24,10153,10153,Approved,New York,South,NY,USA,Consumer,low,NO,NO,Yes,4,re2c3af07-90d2-4e6d-a397-43eb88f62157,769-42-6133; 309-09-0628; 327-62-7269; 163-84-5929,769-42-6133; 309-09-0628; 327-62-7269; 163-84-5929
298-14-4474,Jarrod,Shanahan,xxxx-xxxx-xxxx-8777,065d74c9-8f2e-44da-8525-14e7e704c816,Sat Nov 28 14:59:13 CST 2020,Sun Nov 29 15:00:43 CST 2020,Same Day,OFF-AP-1454-862,Office Supplies,Appliances,LG Microwave - Black,4,320.1,22.42,24.34,1278.48,255.696,DistributionCenter_33,2241,2241,Approved,Boston,North,MA,USA,Corporate,low,NO,NO,Yes,3,r065d74c9-8f2e-44da-8525-14e7e704c816,188-68-7693; 112-28-8115,188-68-7693; 112-28-8115
514-91-5035,Jessica,Goldner,xxxx-xxxx-xxxx-2666,61b67274-fa00-4d24-b548-a4e4ef6f8ab3,Sat Nov 28 15:00:03 CST 2020,Wed Dec 02 15:01:50 CST 2020,Second Class,OFF-AP-6387-101,Office Supplies,Appliances,KitchenAid Microwave - White,4,341.65,22.7,21.68,1367.62,273.524,DistributionCenter_46,90102,90102,Approved,Los Angeles,South,CA,USA,Corporate,medium,NO,NO,Yes,4,r61b67274-fa00-4d24-b548-a4e4ef6f8ab3,216-09-1122,216-09-1122
156-38-5609,Lilian,Schimmel,xxxx-xxxx-xxxx-7131,ed112ef5-6c68-412e-8a1a-e3983ed9a46f,Sat Nov 28 15:01:32 CST 2020,Tue Dec 01 14:48:06 CST 2020,Standard Class,FUR-CH-2337-595,Furniture,Chairs,Comfy Office Chair - Dusk,2,132.46,12.11,11.02,266.01,29.2611,DistributionCenter_74,75360,75360,Approved,Dallas,West,TX,USA,Consumer,low,NO,NO,,,,609-40-0287; 445-24-4485; 333-78-4744; 229-10-6946; 218-75-1860,609-40-0287; 445-24-4485; 333-78-4744; 229-10-6946
082-54-8194,Wendell,Johnston,xxxx-xxxx-xxxx-2308,2064b657-752c-4013-bb05-bd61356e9865,Sat Nov 28 14:53:43 CST 2020,Wed Dec 02 14:56:24 CST 2020,Second Class,FUR-TA-0485-648,Furniture,Tables,Chrom Wood Table - Rectangular,4,296.26,13.47,16.35,1182.16,141.8592,DistributionCenter_59,33167,33167,Approved,Miami,East,FL,USA,Consumer,Critical,NO,NO,,,,194-77-5602; 232-25-9324; 350-12-4163,194-77-5602
177-33-4730,Jaden,Cremin,xxxx-xxxx-xxxx-8669,0e05ac93-fc6e-481b-a254-66d84b5b364c,Sat Nov 28 14:48:23 CST 2020,Tue Dec 01 14:57:07 CST 2020,Standard Class,GRO-BE-1707-943,Grocery,Beans,RANCH STYLE Black Label Black Beans,4,5.54,2.48,1.01,23.63,1.8904,DistributionCenter_59,33280,33280,Approved,Miami,West,FL,USA,Corporate,medium,NO,NO,No,2,r0e05ac93-fc6e-481b-a254-66d84b5b364c,618-51-8862; 176-92-8439; 640-50-2330; 400-34-9053,618-51-8862; 176-92-8439; 640-50-2330
068-48-7964,Ryley,Kris,xxxx-xxxx-xxxx-9226,b3699607-c9c2-4c4d-bcc9-ebbaa83fcb10,Sat Nov 28 14:54:41 CST 2020,Wed Dec 02 14:58:57 CST 2020,Second Class,GRO-BE-6526-920,Grocery,Beans,Brown Pinto Beans,3,5.21,2.73,1.79,16.57,1.3256,DistributionCenter_38,90059,90059,Approved,Los Angeles,East,CA,USA,Corporate,medium,NO,NO,No,1,rb3699607-c9c2-4c4d-bcc9-ebbaa83fcb10,067-30-6894,067-30-6894
433-99-6299,Chester,Brakus,xxxx-xxxx-xxxx-4034,10ca50a3-3e97-49c6-a1e7-841f69e4e32c,Sat Nov 28 15:01:32 CST 2020,Mon Nov 30 15:00:17 CST 2020,First Class,OFF-AP-4083-662,Office Supplies,Appliances,KitchenAid Microwave - White,5,320.75,27.42,20.75,1610.42,48.3126,DistributionCenter_21,10009,10009,Approved,New York,South,NY,USA,Consumer,medium,NO,NO,Yes,4,r10ca50a3-3e97-49c6-a1e7-841f69e4e32c,151-73-5545,151-73-5545
563-76-1004,Evelyn,Hermann,xxxx-xxxx-xxxx-5072,ba781406-0d3e-4d37-9a72-a5b50335132a,Sat Nov 28 14:55:43 CST 2020,Mon Nov 30 14:56:28 CST 2020,First Class,OFF-AP-5008-084,Office Supplies,Appliances,Pigeon Stove - Glass,3,348.42,25.1,21.39,1048.97,83.9176,DistributionCenter_4,60653,60653,Approved,Chicago,South,IL,USA,Corporate,High,NO,NO,,,,737-82-2596,737-82-2596
437-71-4622,Deron,Glover,xxxx-xxxx-xxxx-1245,5b05a037-0751-4e75-9ab4-7493686202a2,Sat Nov 28 14:57:42 CST 2020,Sun Nov 29 14:59:43 CST 2020,Same Day,FUR-TA-0219-240,Furniture,Tables,Chrom Round Table,2,268.23,14.18,14.39,536.25,91.1625,DistributionCenter_69,75283,75283,Approved,Dallas,East,TX,USA,Corporate,medium,NO,NO,Yes,4,r5b05a037-0751-4e75-9ab4-7493686202a2,511-86-1441; 745-01-1184; 525-61-8735; 614-80-7620; 116-50-1408,511-86-1441; 745-01-1184; 525-61-8735
072-60-4204,Willie,Jacobs,xxxx-xxxx-xxxx-2334,a2b6c133-f872-4b3d-bcd3-905b0d59e63a,Sat Nov 28 15:00:08 CST 2020,Mon Nov 30 14:59:25 CST 2020,First Class,GRO-BE-4210-422,Grocery,Beans,Brown Pinto Beans,4,5.05,2.2,1.02,21.38,0.4276,DistributionCenter_94,30318,30318,Approved,Atlanta,East,GA,USA,Consumer,medium,NO,NO,,,,503-48-8427; 640-50-2330; 024-35-4690,503-48-8427; 640-50-2330
177-33-4730,Jaden,Cremin,xxxx-xxxx-xxxx-8669,75cfc5a6-cbae-4588-9272-78536379cae2,Sat Nov 28 14:53:11 CST 2020,Sun Nov 29 15:00:35 CST 2020,Same Day,FUR-TA-4666-038,Furniture,Tables,Bevis Conference Table - Assembled,4,286.88,10.95,10.75,1147.72,22.9544,DistributionCenter_88,30370,30370,Approved,Atlanta,East,GA,USA,Consumer,low,NO,NO,Yes,4,r75cfc5a6-cbae-4588-9272-78536379cae2,439-46-5838; 287-37-2825; 163-84-5929,439-46-5838
320-77-2608,Estefania,Hartmann,xxxx-xxxx-xxxx-2785,4386f081-28bc-4b5e-97bf-889bcd11b90a,Sat Nov 28 14:50:59 CST 2020,Tue Dec 01 14:55:28 CST 2020,Standard Class,GRO-BE-4646-592,Grocery,Beans,RANCH STYLE Black Label Black Beans,3,5.14,2.53,1.17,16.78,0.6712,DistributionCenter_71,75353,75353,Approved,Dallas,West,TX,USA,Corporate,Critical,NO,NO,,,,332-15-8184; 404-16-7802; 113-67-3517; 474-96-9599; 292-19-0279,332-15-8184; 404-16-7802; 113-67-3517
872-14-2584,Dejah,Gulgowski,xxxx-xxxx-xxxx-4311,1b82f70f-0db9-4efb-88fb-ea3338163a2f,Sat Nov 28 14:50:02 CST 2020,Wed Dec 02 14:50:33 CST 2020,Second Class,OFF-BI-4700-106,Office Supplies,Binders,Heavy Duty Binders,3,14.73,2.35,1.07,45.47,2.2735,DistributionCenter_94,30329,30329,Approved,Atlanta,East,GA,USA,Home Office,High,NO,NO,,,,230-49-6990,230-49-6990
426-48-5160,Darion,Walsh,xxxx-xxxx-xxxx-4445,f261418a-84ce-4f41-9e44-b20292a11451,Sat Nov 28 15:00:11 CST 2020,Wed Dec 02 14:55:28 CST 2020,Second Class,OFF-BI-3740-516,Office Supplies,Binders,Tarzan Binder - Red - 5,4,14.23,3.42,1.19,59.15,1.183,DistributionCenter_96,31197,31197,Approved,Atlanta,East,GA,USA,Corporate,Critical,NO,NO,Yes,3,rf261418a-84ce-4f41-9e44-b20292a11451,698-61-6903; 578-24-1256; 457-63-5110; 342-40-2194,698-61-6903; 578-24-1256; 457-63-5110; 342-40-2194
697-54-1053,Deion,Huel,xxxx-xxxx-xxxx-6576,4c2e518a-3617-42ba-981f-cc21bad2cb22,Sat Nov 28 14:56:59 CST 2020,Sun Nov 29 15:00:16 CST 2020,Same Day,FUR-CH-5445-125,Furniture,Chairs,Novimex Leather Armchair - Adjustable,4,133.77,11.96,11.4,535.64,64.2768,DistributionCenter_78,75312,75312,Approved,Dallas,West,TX,USA,Consumer,low,NO,NO,Yes,5,r4c2e518a-3617-42ba-981f-cc21bad2cb22,436-59-9597; 118-64-3254; 090-70-3037,436-59-9597; 118-64-3254; 090-70-3037
668-98-2052,Domenico,Crona,xxxx-xxxx-xxxx-5400,ed0a93b0-216f-490c-8580-ce51e60c3b94,Sat Nov 28 14:51:48 CST 2020,Tue Dec 01 14:59:05 CST 2020,Standard Class,FUR-CH-3266-678,Furniture,Chairs,Novimex Leather Armchair - Adjustable,3,127.59,10.51,11.43,381.85,49.6405,DistributionCenter_69,75287,75287,Approved,Dallas,West,TX,USA,Corporate,Critical,NO,NO,,,,365-03-6112; 292-19-0279; 523-51-3906; 309-09-0628,365-03-6112; 292-19-0279; 523-51-3906; 309-09-0628
332-15-8184,Helen,Cassin,xxxx-xxxx-xxxx-9151,8cc53278-8e81-42f0-ba65-96ba32386a14,Sat Nov 28 14:48:36 CST 2020,Tue Dec 01 14:55:47 CST 2020,Standard Class,GRO-BE-9311-983,Grocery,Beans,Organic Red Beans,3,4.21,2.95,1.08,14.5,2.465,DistributionCenter_62,33178,33178,Approved,Miami,West,FL,USA,Home Office,Critical,NO,NO,,,,413-83-5290; 785-42-8365,413-83-5290; 785-42-8365
138-70-7035,Silas,Schaefer,xxxx-xxxx-xxxx-4420,9c1001a6-9a7d-4440-a7f1-a7943d49fbe3,Sat Nov 28 15:02:08 CST 2020,Mon Nov 30 15:00:28 CST 2020,First Class,GRO-PA-8542-569,Grocery,Pasta,Ranch Style Multigrain Pasta,4,5.99,2.82,2.61,24.17,0.7251,DistributionCenter_12,10094,10094,Declined,New York,West,NY,USA,Consumer,low,NO,NO,,,,830-52-9906; 469-44-3892; 564-20-6383; 239-19-8171,830-52-9906; 469-44-3892; 564-20-6383
640-50-2330,Tod,Crooks,xxxx-xxxx-xxxx-0921,335e6c83-3fda-4995-b7dc-42f7c896e57f,Sat Nov 28 14:59:42 CST 2020,Tue Dec 01 14:51:47 CST 2020,Standard Class,GRO-PA-2097-023,Grocery,Pasta,Spiral Egg Pasta,5,5.53,2.93,2.93,27.65,4.1475,DistributionCenter_94,30314,30314,Approved,Atlanta,North,GA,USA,Corporate,medium,NO,YES,,,,314-94-5420,314-94-5420
216-09-1122,Abigayle,Waelchi,xxxx-xxxx-xxxx-5158,379463a4-9af4-43cd-b6c7-7484b86208d8,Sat Nov 28 14:48:32 CST 2020,Sun Nov 29 14:55:57 CST 2020,Same Day,GRO-BE-6293-378,Grocery,Beans,RANCH STYLE Black Label Black Beans,1,5.13,2.3,1.68,5.75,0.115,DistributionCenter_24,10028,10028,Approved,New York,East,NY,USA,Consumer,medium,NO,NO,Yes,4,r379463a4-9af4-43cd-b6c7-7484b86208d8,090-02-5311,090-02-5311
149-34-8082,Watson,Abshire,xxxx-xxxx-xxxx-0508,9a83fcf5-6ba1-4281-87af-2637b1c8b90c,Sat Nov 28 15:02:00 CST 2020,Sun Nov 29 14:50:24 CST 2020,Same Day,CLO-SH-9260-260,Clothing,Shorts,Jockey Black Shorts,3,19.11,2.82,1.05,59.1,7.092,DistributionCenter_81,37208,37208,Approved,Nashville,North,TN,USA,Consumer,medium,NO,NO,,,,436-59-9597; 535-21-8149; 793-63-6652,436-59-9597; 535-21-8149
676-71-9438,Rosa,Weissnat,xxxx-xxxx-xxxx-9470,8875cd75-d2e6-42d7-8e49-81bbdf8faa63,Sat Nov 28 14:49:42 CST 2020,Wed Dec 02 14:49:56 CST 2020,Second Class,OFF-BI-3650-550,Office Supplies,Binders,Tarzan Binder - Red - 5,4,13.51,3.4,1.05,56.39,5.0751,DistributionCenter_46,90185,90185,Declined,Los Angeles,North,CA,USA,Home Office,High,NO,NO,,,,186-05-3663; 404-16-7802,186-05-3663
247-72-3193,Megane,Torphy,xxxx-xxxx-xxxx-5507,c11cd096-5e5b-4e2d-8126-567da8dee48b,Sat Nov 28 14:55:17 CST 2020,Tue Dec 01 15:01:43 CST 2020,Standard Class,CLO-SH-0546-101,Clothing,Shorts,Jockey Black Shorts,3,13.62,2.64,1.41,42.09,2.5254,DistributionCenter_94,30388,30388,Approved,Atlanta,North,GA,USA,Home Office,Critical,NO,NO,No,1,rc11cd096-5e5b-4e2d-8126-567da8dee48b,706-44-6749,706-44-6749
157-19-4171,Eve,Rolfson,xxxx-xxxx-xxxx-9086,a12e7c31-6e4b-4b03-9f8b-2ebc6c2876b3,Sat Nov 28 14:51:49 CST 2020,Tue Dec 01 14:59:23 CST 2020,Standard Class,ELE-PH-7228-865,Electronics,Phones,Moto X Play,3,527.95,8.78,14.2,1578.43,126.2744,DistributionCenter_55,33193,33193,Approved,Miami,East,FL,USA,Consumer,Critical,NO,YES,,,,529-07-6062,529-07-6062
777-44-3475,Domenico,Quigley,xxxx-xxxx-xxxx-3648,2efd928f-67db-4074-bcde-ddb4df3dbf10,Sat Nov 28 14:54:27 CST 2020,Mon Nov 30 14:50:04 CST 2020,First Class,OFF-AR-6721-748,Office Supplies,Art,Lumber Crayons,2,9.58,1.62,1.02,19.76,3.1616,DistributionCenter_59,33154,33154,Approved,Miami,South,FL,USA,Home Office,low,NO,YES,,,,198-79-2206; 851-65-3546; 523-51-3906; 232-42-6902,198-79-2206; 851-65-3546; 523-51-3906
298-02-0572,Casimir,Stracke,xxxx-xxxx-xxxx-1921,db68e230-3c00-46cc-9bfd-8135973b5cee,Sat Nov 28 14:57:07 CST 2020,Sun Nov 29 15:01:09 CST 2020,Same Day,ELE-AC-5311-457,Electronics,Accessories,Samsonite Electronic Wrist Watch,5,139.66,12.42,10.15,700.57,112.0912,DistributionCenter_60,33156,33156,Approved,Miami,North,FL,USA,Home Office,High,NO,NO,No,2,rdb68e230-3c00-46cc-9bfd-8135973b5cee,074-30-7981,074-30-7981
174-80-6218,Dejuan,Koepp,xxxx-xxxx-xxxx-1000,0118e701-b347-49b5-be82-ebd7e6e57848,Sat Nov 28 14:53:44 CST 2020,Wed Dec 02 15:00:17 CST 2020,Second Class,GRO-BE-3203-466,Grocery,Beans,Cilantro Label Pinto Beans,2,4.6,2.25,1.59,9.86,1.972,DistributionCenter_71,75301,75301,Declined,Dallas,East,TX,USA,Home Office,low,NO,NO,Yes,4,r0118e701-b347-49b5-be82-ebd7e6e57848,404-22-8753; 564-64-2503,404-22-8753
228-52-3379,Lacy,Steuber,xxxx-xxxx-xxxx-8617,0dfc7b91-917c-4680-a83d-84bc03a10aa1,Sat Nov 28 14:58:20 CST 2020,Wed Dec 02 14:56:46 CST 2020,Second Class,GRO-BE-2396-185,Grocery,Beans,Eden Organic Black Beans,4,5.17,2.53,1.68,21.53,3.6601,DistributionCenter_6,60639,60639,Approved,Chicago,West,IL,USA,Home Office,High,NO,NO,Yes,4,r0dfc7b91-917c-4680-a83d-84bc03a10aa1,776-76-8433; 298-14-4474; 536-32-4392,776-76-8433; 298-14-4474
124-49-9453,Cathrine,Haley,xxxx-xxxx-xxxx-4618,3b80da7e-8194-4858-946a-b6c17e6fef0b,Sat Nov 28 14:57:47 CST 2020,Mon Nov 30 14:49:58 CST 2020,First Class,CLO-SH-7504-670,Clothing,Shorts,Flying Machine Denim Shorts,3,16.32,2.7,1.28,50.38,1.0076,DistributionCenter_57,33144,33144,Approved,Miami,East,FL,USA,Corporate,High,NO,NO,Yes,4,r3b80da7e-8194-4858-946a-b6c17e6fef0b,739-66-9595; 423-39-9786; 277-78-9848,739-66-9595; 423-39-9786; 277-78-9848
123-08-0105,Kathryn,Osinski,xxxx-xxxx-xxxx-8710,1a229b2f-4193-4c1c-a6ec-64b46cb8a118,Sat Nov 28 15:01:42 CST 2020,Tue Dec 01 15:01:10 CST 2020,Standard Class,CLO-SH-2641-620,Clothing,Shorts,Flying Machine Denim Shorts,1,13.72,2.4,1.83,14.29,1.8577,DistributionCenter_63,75202,75202,Approved,Dallas,South,TX,USA,Consumer,low,NO,YES,,,,380-68-0644; 737-82-2596; 477-03-7428; 415-43-8626; 439-46-5838,380-68-0644; 737-82-2596; 477-03-7428; 415-43-8626
277-78-9848,Emery,Olson,xxxx-xxxx-xxxx-8301,98ce980c-bafc-49d4-bb07-415f07264222,Sat Nov 28 14:48:51 CST 2020,Tue Dec 01 14:59:35 CST 2020,Standard Class,CLO-SH-1107-700,Clothing,Shorts,Flying Machine Denim Shorts,1,11.1,2.43,1.43,12.1,1.815,DistributionCenter_43,90099,90099,Approved,Los Angeles,North,CA,USA,Consumer,medium,NO,NO,,,,787-62-0069,787-62-0069
123-08-0105,Kathryn,Osinski,xxxx-xxxx-xxxx-8710,ada9bee7-cc4d-4b90-a763-7932317bd779,Sat Nov 28 14:57:36 CST 2020,Sun Nov 29 15:02:39 CST 2020,Same Day,CLO-SH-6314-803,Clothing,Shorts,Jockey Blue Shorts With Pockets,2,17.2,2.5,1.92,34.98,0.6996,DistributionCenter_46,90028,90028,Approved,Los Angeles,South,CA,USA,Consumer,medium,NO,NO,,,,584-79-2654,584-79-2654
739-66-9595,Scotty,Ernser,xxxx-xxxx-xxxx-2185,7b14f3b4-8301-4946-93ef-2b7fa6837878,Sat Nov 28 14:56:18 CST 2020,Sun Nov 29 14:50:58 CST 2020,Same Day,CLO-SH-6032-413,Clothing,Shorts,Allen Solly White Shorts,2,18.95,2.36,1.52,38.74,5.811,DistributionCenter_4,60614,60614,Approved,Chicago,South,IL,USA,Corporate,low,NO,NO,Yes,4,r7b14f3b4-8301-4946-93ef-2b7fa6837878,033-13-4751; 564-29-8031; 892-76-0017; 777-06-0691; 005-92-7742,033-13-4751; 564-29-8031; 892-76-0017; 777-06-0691
670-74-7555,Annabell,Towne,xxxx-xxxx-xxxx-6417,20c4b048-559d-42a0-a30a-98a12b3cd717,Sat Nov 28 14:49:50 CST 2020,Mon Nov 30 14:56:51 CST 2020,First Class,CLO-SH-7278-303,Clothing,Shorts,LP Shorts With Pockets,1,11.96,2.68,1.06,13.58,0.9506,DistributionCenter_28,2109,2109,Approved,Boston,South,MA,USA,Corporate,Critical,NO,NO,No,1,r20c4b048-559d-42a0-a30a-98a12b3cd717,875-42-0257,875-42-0257
158-74-1939,Wilson,Heller,xxxx-xxxx-xxxx-1410,a103edc6-3d21-4424-9814-d41dcda64dd2,Sat Nov 28 14:50:46 CST 2020,Sun Nov 29 14:48:48 CST 2020,Same Day,CLO-SH-1720-121,Clothing,Shorts,Park Avenue Comfy Shorts,4,10.85,2.53,1.73,44.2,0.884,DistributionCenter_30,2104,2104,Approved,Boston,South,MA,USA,Home Office,High,NO,NO,,,,526-75-4787; 041-82-9515,526-75-4787; 041-82-9515
581-63-6085,Lucio,Schuster,xxxx-xxxx-xxxx-2152,5515e67c-a56e-4d10-b3dc-ef2e807ab4b1,Sat Nov 28 15:00:56 CST 2020,Wed Dec 02 14:57:09 CST 2020,Second Class,ELE-PH-3778-064,Electronics,Phones,Motorola Smart Phone,1,713.44,6.49,17.35,702.58,42.1548,DistributionCenter_71,75264,75264,Approved,Dallas,East,TX,USA,Consumer,medium,NO,YES,,,,004-88-1486,004-88-1486
749-34-2526,Leann,Ratke,xxxx-xxxx-xxxx-9945,921da34b-c94a-4999-b05f-db64f8750360,Sat Nov 28 14:56:09 CST 2020,Sun Nov 29 14:48:09 CST 2020,Same Day,GRO-PA-9120-655,Grocery,Pasta,Spaghetti Multigrain Honey BBQ Pasta,2,5.32,2.38,2.03,10.99,0.3297,DistributionCenter_86,37237,37237,Approved,Nashville,West,TN,USA,Home Office,medium,NO,NO,,,,081-79-5604,081-79-5604
796-04-9260,Marcia,Considine,xxxx-xxxx-xxxx-0369,756a0ee7-e69b-43fe-9783-0aa824dd02c9,Sat Nov 28 14:59:42 CST 2020,Mon Nov 30 14:57:02 CST 2020,First Class,ELE-MA-2039-660,Electronics,Machines,Okidata Inkjet - White,2,925.14,59.93,97.6,1812.61,181.261,DistributionCenter_39,90068,90068,Approved,Los Angeles,East,CA,USA,Home Office,medium,NO,NO,,,,437-05-0158; 449-55-7381; 426-48-5160,437-05-0158; 449-55-7381
834-22-3351,Shaun,Borer,xxxx-xxxx-xxxx-1406,468f43f7-077e-4edf-b619-0aeceb5d91ea,Sat Nov 28 14:54:15 CST 2020,Tue Dec 01 14:59:18 CST 2020,Standard Class,OFF-BI-9496-722,Office Supplies,Binders,Brite Binding System,4,14.28,2.31,1.87,57.56,10.9364,DistributionCenter_62,33159,33159,Declined,Miami,North,FL,USA,Consumer,medium,NO,NO,No,1,r468f43f7-077e-4edf-b619-0aeceb5d91ea,836-59-4954; 360-21-9673; 221-70-9036; 348-16-0793,836-59-4954; 360-21-9673
260-71-3518,Ike,Wintheiser,xxxx-xxxx-xxxx-6742,830a2f47-dba7-4c47-bc05-c87fcf83347c,Sat Nov 28 14:54:10 CST 2020,Tue Dec 01 14:50:48 CST 2020,Standard Class,ELE-MA-1223-200,Electronics,Machines,Konica Printer - Wireless,4,837.67,40.33,66.29,3324.72,465.4608,DistributionCenter_18,10013,10013,Approved,New York,East,NY,USA,Consumer,medium,NO,NO,Yes,4,r830a2f47-dba7-4c47-bc05-c87fcf83347c,292-19-8891; 006-42-4612; 456-42-8022,292-19-8891; 006-42-4612
437-05-0158,Santiago,Bartell,xxxx-xxxx-xxxx-7352,31d3c81a-e8e3-4e31-85d7-707a7864a7ea,Sat Nov 28 14:53:30 CST 2020,Mon Nov 30 14:48:17 CST 2020,First Class,GRO-BE-4726-223,Grocery,Beans,Brown Pinto Beans,2,4.21,2.59,1.63,9.38,1.2194,DistributionCenter_83,37244,37244,Approved,Nashville,East,TN,USA,Corporate,High,NO,NO,Yes,4,r31d3c81a-e8e3-4e31-85d7-707a7864a7ea,188-90-4476; 460-96-3913,188-90-4476
578-24-1256,Martin,Marks,xxxx-xxxx-xxxx-9646,f73d6882-19bb-4588-a600-ada0be7c4f41,Sat Nov 28 14:50:46 CST 2020,Mon Nov 30 14:56:16 CST 2020,First Class,GRO-PA-8434-104,Grocery,Pasta,Thin Spaghetti Multigrain Pasta,4,6.78,2.47,2.1,27.49,2.1992,DistributionCenter_93,30344,30344,Approved,Atlanta,West,GA,USA,Home Office,High,NO,NO,,,,883-32-7338; 861-46-6847; 510-08-5239; 526-75-4787,883-32-7338; 861-46-6847; 510-08-5239
875-42-0257,Judah,Grant,xxxx-xxxx-xxxx-6610,7b451726-e5ba-4c78-855f-dbc2b837a36b,Sat Nov 28 14:56:33 CST 2020,Tue Dec 01 14:48:35 CST 2020,Standard Class,OFF-BI-5712-152,Office Supplies,Binders,Medium Duty Binders,3,12.26,2.9,1.87,37.81,3.781,DistributionCenter_56,33150,33150,Approved,Miami,North,FL,USA,Consumer,High,NO,NO,,,,212-28-6576,212-28-6576
349-60-4463,Howell,Mitchell,xxxx-xxxx-xxxx-0266,4b49d163-56aa-49fd-8039-38fb1e442e06,Sat Nov 28 14:51:23 CST 2020,Tue Dec 01 14:48:38 CST 2020,Standard Class,GRO-BE-2145-213,Grocery,Beans,BBQ STYLE Red Label Black Beans,4,5,2.72,1.75,20.97,1.0485,DistributionCenter_40,90003,90003,Approved,Los Angeles,East,CA,USA,Corporate,medium,NO,NO,Yes,4,r4b49d163-56aa-49fd-8039-38fb1e442e06,564-64-2503; 378-55-9308; 194-77-5602; 005-84-9866,564-64-2503
875-42-0257,Judah,Grant,xxxx-xxxx-xxxx-6610,0acdb348-1a1f-47cb-8d0b-22ab59443125,Sat Nov 28 14:49:10 CST 2020,Tue Dec 01 14:48:49 CST 2020,Standard Class,OFF-BI-4617-467,Office Supplies,Binders,Light Duty Binders,4,11.08,2.64,1.18,45.78,3.6624,DistributionCenter_68,75207,75207,Approved,Dallas,West,TX,USA,Consumer,Critical,NO,NO,,,,875-42-0257; 698-61-6903; 701-94-1399,875-42-0257; 698-61-6903
449-55-7381,Gabrielle,Monahan,xxxx-xxxx-xxxx-6886,565fd6ac-57fe-4f7e-964a-9c61d4f00154,Sat Nov 28 14:49:16 CST 2020,Mon Nov 30 15:02:48 CST 2020,First Class,CLO-SH-5618-150,Clothing,Shorts,LP Shorts With Pockets,1,13.1,2.4,1.73,13.77,0.6885,DistributionCenter_13,10040,10040,Approved,New York,North,NY,USA,Home Office,Critical,NO,NO,,,,091-46-2231; 673-60-9244; 433-07-5366; 378-55-9308; 067-91-7496,091-46-2231; 673-60-9244; 433-07-5366
149-34-8082,Watson,Abshire,xxxx-xxxx-xxxx-0508,67d61473-2f71-4827-b822-a463f51162a6,Sat Nov 28 14:51:36 CST 2020,Tue Dec 01 15:02:18 CST 2020,Standard Class,OFF-AR-2567-112,Office Supplies,Art,Whiteboard Marker Set - 10 pcs,4,8.13,1.77,1.05,33.24,6.3156,DistributionCenter_37,90072,90072,Approved,Los Angeles,South,CA,USA,Corporate,High,NO,NO,Yes,4,r67d61473-2f71-4827-b822-a463f51162a6,232-27-5658; 497-50-0745; 459-14-3292; 628-04-0902; 152-69-9585,232-27-5658; 497-50-0745; 459-14-3292; 628-04-0902; 152-69-9585
262-11-5875,Aida,Flatley,xxxx-xxxx-xxxx-0594,15e5e1ac-4646-4191-924b-71175f47e13d,Sat Nov 28 14:52:07 CST 2020,Sun Nov 29 14:51:05 CST 2020,Same Day,GRO-BE-8465-011,Grocery,Beans,RANCH STYLE Black Label Black Beans,4,5.11,2.36,1.68,21.12,1.9008,DistributionCenter_91,30356,30356,Approved,Atlanta,West,GA,USA,Home Office,medium,NO,NO,Yes,4,r15e5e1ac-4646-4191-924b-71175f47e13d,269-90-9775; 457-63-5110; 443-13-4451,269-90-9775
