CustomerID,FirstName,LastName,CreditCardNumber,OrderID,Customer_Occupation,Credit_Card_Number,Order_ID,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Product_ID,Product_Name,Category,Manufacturer,Review_Rating,Delivery_Tracking_ID,Delivery_Type,Delivery_Zip_Code,Transaction_Status,Order_Returned,Order_Delivered_on_Time
585-69-0042,Zachery,Walsh,xxxx-xxxx-xxxx-8981,127e5d03-177f-4f53-9099-56e34c844c77,Student,12345789031,8844,6/3/2020,6/7/2020,6/11/2020,vr7,VR7,vr,VR7,5,8844,Delivery,75231,Approved,0,0
430-96-3738,Maiya,Wintheiser,xxxx-xxxx-xxxx-4601,9aa80a59-c410-4c89-831f-e1d3a7bf961c,Student,12345789031,9789,9/21/2019,9/25/2019,9/29/2019,vr7,VR7,vr,VR7,5,9789,Delivery,75231,Approved,0,0
198-94-7837,Shaina,Jenkins,xxxx-xxxx-xxxx-9174,5b1c43f7-ddf6-4099-9b00-b37ec6da7cf4,Student,12345789031,10110,5/13/2018,5/17/2018,5/21/2018,vr7,VR7,vr,VR7,5,10110,Delivery,75231,Approved,0,0
506-30-0373,Alaina,Wolf,xxxx-xxxx-xxxx-8240,7948fb5c-3cbb-4dc6-87e1-80be978a8acc,Student,12345789031,10312,12/1/2018,12/5/2018,12/9/2018,vr7,VR7,vr,VR7,5,10312,Delivery,75231,Approved,0,0
693-25-4734,Mitchell,Reichert,xxxx-xxxx-xxxx-7420,23dcc649-cfab-4cbc-a2e3-c79687054044,Student,12345789031,10795,11/23/2018,11/27/2018,12/1/2018,vr7,VR7,vr,VR7,5,10795,Delivery,75231,Approved,0,0
010-86-1877,Salvador,Macejkovic,xxxx-xxxx-xxxx-5957,cd5047fb-8b32-44e2-ade8-67a4a2d5d701,Student,12345789031,12201,1/20/2019,1/24/2019,1/28/2019,vr7,VR7,vr,VR7,5,12201,Delivery,75231,Approved,0,0
585-69-0042,Zachery,Walsh,xxxx-xxxx-xxxx-8981,d9ee8860-0ebd-46a9-800a-fd2d772231b9,Lawyer,12345789032,615,6/14/2020,6/18/2020,6/22/2020,fit3,Fitbit small,fitness,Fitbit small,3,615,Pickup,75231,Disputed,1,1
629-02-0287,Rocio,Ryan,xxxx-xxxx-xxxx-0784,3f02e000-efca-4463-88bd-0180c204014e,Actor,12345789032,870,12/27/2020,12/31/2020,1/4/2021,fit4,Fitbit large,fitness,Fitbit large,5,870,Pickup,75231,Disputed,0,1
525-83-8624,Yvonne,Champlin,xxxx-xxxx-xxxx-5061,da96950e-47fd-4960-a899-9436f4e0050e,Lawyer,12345789032,1503,4/10/2019,4/14/2019,4/18/2019,fit3,Fitbit small,fitness,Fitbit small,3,1503,Pickup,75231,Disputed,1,1
629-02-0287,Rocio,Ryan,xxxx-xxxx-xxxx-0784,c63492ad-2074-4cde-ae4c-8d99788a4746,Lawyer,12345789032,1560,6/20/2019,6/24/2019,6/28/2019,fit3,Fitbit small,fitness,Fitbit small,3,1560,Pickup,75231,Disputed,1,1
436-46-4686,Johanna,Reynolds,xxxx-xxxx-xxxx-2905,697dc3f0-f802-4db3-a0c6-18c6fb3e59b7,Lawyer,12345789032,1627,9/27/2019,10/1/2019,10/5/2019,fit3,Fitbit small,fitness,Fitbit small,3,1627,Pickup,75231,Disputed,1,1
224-66-5913,Parker,Tremblay,xxxx-xxxx-xxxx-8178,1adfa9bd-1672-4197-a792-2d9d3662a052,Actor,12345789032,1679,7/22/2019,7/26/2019,7/30/2019,fit4,Fitbit large,fitness,Fitbit large,5,1679,Pickup,75231,Disputed,0,1
508-10-3634,Mariah,Gutmann,xxxx-xxxx-xxxx-8593,e83e6eb7-8ff7-40db-89ea-4fdf7546e35e,Actor,12345789032,1881,3/8/2018,3/12/2018,3/16/2018,fit4,Fitbit large,fitness,Fitbit large,5,1881,Pickup,75231,Disputed,0,1
512-86-8624,Clemens,Koch,xxxx-xxxx-xxxx-3712,921c880b-9e03-4a45-adb7-11c16c82ffa1,Actor,12345789032,4276,6/9/2019,6/13/2019,6/17/2019,fit4,Fitbit large,fitness,Fitbit large,5,4276,Pickup,75231,Disputed,0,1
525-83-8624,Yvonne,Champlin,xxxx-xxxx-xxxx-5061,144e59f5-e3a8-4715-8873-36304128896b,Lawyer,12345789032,5881,2/15/2020,2/19/2020,2/23/2020,fit3,Fitbit small,fitness,Fitbit small,3,5881,Pickup,75231,Disputed,1,1
809-08-2459,Sabina,Emmerich,xxxx-xxxx-xxxx-3709,9ddb7407-9cdf-4779-8659-83bf93b547ff,Lawyer,12345789032,5991,2/19/2020,2/23/2020,2/27/2020,fit3,Fitbit small,fitness,Fitbit small,3,5991,Pickup,75231,Disputed,1,1
533-44-9763,Iva,Rempel,xxxx-xxxx-xxxx-7577,7746058d-740b-4539-bd74-76774d953d02,Actor,12345789032,6058,6/18/2020,6/22/2020,6/26/2020,fit4,Fitbit large,fitness,Fitbit large,5,6058,Pickup,75231,Disputed,0,1
014-51-2402,August,Stokes,xxxx-xxxx-xxxx-3651,9eaf6da4-398a-4ecc-9845-8fe5b75804f6,Lawyer,12345789032,6175,10/26/2020,10/30/2020,11/3/2020,fit3,Fitbit small,fitness,Fitbit small,3,6175,Pickup,75231,Disputed,1,1
436-46-4686,Johanna,Reynolds,xxxx-xxxx-xxxx-2905,5a24a9dc-2d4c-46bd-a4c3-90afefdf43c5,Actor,12345789032,6312,12/27/2020,12/31/2020,1/4/2021,fit4,Fitbit large,fitness,Fitbit large,5,6312,Pickup,75231,Disputed,0,1
630-88-6267,Marguerite,Stracke,xxxx-xxxx-xxxx-4608,a2750d6f-c7b4-4279-b1ae-3d8d9d3fc308,Actor,12345789032,6514,6/14/2019,6/18/2019,6/22/2019,fit4,Fitbit large,fitness,Fitbit large,5,6514,Pickup,75231,Disputed,0,1
849-35-3923,Amy,Pfannerstill,xxxx-xxxx-xxxx-6730,8bb74d3a-b201-4a0e-a711-0c27b15cb536,Lawyer,12345789032,6743,1/20/2019,1/24/2019,1/28/2019,fit3,Fitbit small,fitness,Fitbit small,3,6743,Pickup,75231,Disputed,1,1
881-84-8270,Minnie,Pollich,xxxx-xxxx-xxxx-0991,da0293f0-ea57-4c13-932d-c7be69729e50,Lawyer,12345789032,6945,4/10/2019,4/14/2019,4/18/2019,fit3,Fitbit small,fitness,Fitbit small,3,6945,Pickup,75231,Disputed,1,1
525-83-8624,Yvonne,Champlin,xxxx-xxxx-xxxx-5061,e78a1699-bd52-4be9-89be-699fe8563711,Actor,12345789032,6997,6/9/2019,6/13/2019,6/17/2019,fit4,Fitbit large,fitness,Fitbit large,5,6997,Pickup,75231,Disputed,0,1
860-35-4820,Novella,Marks,xxxx-xxxx-xxxx-0111,2bad270d-11a9-4c8f-bc87-065cd7e62eea,Actor,12345789032,7441,7/4/2018,7/8/2018,7/12/2018,fit4,Fitbit large,fitness,Fitbit large,5,7441,Pickup,75231,Disputed,0,1
121-17-3099,Theron,Stamm,xxxx-xxxx-xxxx-5132,4417756d-84c7-4a8a-92a5-7942a6a6d22e,Actor,12345789032,7890,7/20/2018,7/24/2018,7/28/2018,fit4,Fitbit large,fitness,Fitbit large,5,7890,Pickup,75231,Disputed,0,1
747-41-8904,Davonte,Runolfsson,xxxx-xxxx-xxxx-6162,74b88d81-612b-4e5f-880b-fa703c3d5b31,Lawyer,12345789032,7957,7/11/2018,7/15/2018,7/19/2018,fit3,Fitbit small,fitness,Fitbit small,3,7957,Pickup,75231,Disputed,1,1
823-94-5305,Luis,Cummings,xxxx-xxxx-xxxx-5653,cb4f97fc-9744-4f35-9e00-493ac8efc03d,Lawyer,12345789032,8896,10/26/2020,10/30/2020,11/3/2020,fit3,Fitbit small,fitness,Fitbit small,3,8896,Pickup,75231,Disputed,1,1
832-27-7846,Rocky,Kuvalis,xxxx-xxxx-xxxx-5878,005fd4b0-cf92-45a9-aecf-3a5c1d2170c5,Lawyer,12345789032,9099,1/29/2019,2/2/2019,2/6/2019,fit3,Fitbit small,fitness,Fitbit small,3,9099,Pickup,75231,Disputed,1,1
703-12-1240,Adrain,McCullough,xxxx-xxxx-xxxx-4478,95fce778-9509-4ba1-a228-bb8a6cb73451,Lawyer,12345789032,9908,12/29/2019,1/2/2020,1/6/2020,fit3,Fitbit small,fitness,Fitbit small,3,9908,Pickup,75231,Disputed,1,1
833-41-0265,Alberta,Mayert,xxxx-xxxx-xxxx-1340,8a0f9179-5bb0-4647-b1e7-d2c900f77aea,Actor,12345789032,10162,7/4/2018,7/8/2018,7/12/2018,fit4,Fitbit large,fitness,Fitbit large,5,10162,Pickup,75231,Disputed,0,1
891-02-4566,Modesta,Vandervort,xxxx-xxxx-xxxx-2924,2a70dc92-a5c5-40da-8ee1-002dd7728099,Lawyer,12345789032,11224,12/5/2020,12/9/2020,12/13/2020,fit3,Fitbit small,fitness,Fitbit small,3,11224,Pickup,75231,Disputed,1,1
809-08-2459,Sabina,Emmerich,xxxx-xxxx-xxxx-3709,eea22d35-e3f0-4053-9d4e-8162f26352b2,Lawyer,12345789032,11334,2/3/2020,2/7/2020,2/11/2020,fit3,Fitbit small,fitness,Fitbit small,3,11334,Pickup,75231,Disputed,1,1
849-35-3923,Amy,Pfannerstill,xxxx-xxxx-xxxx-6730,e60cf91e-ee44-42c1-9fc2-b3b6d8ea4c11,Actor,12345789032,11401,1/20/2020,1/24/2020,1/28/2020,fit4,Fitbit large,fitness,Fitbit large,5,11401,Pickup,75231,Disputed,0,1
878-60-5536,Kyla,Swift,xxxx-xxxx-xxxx-4081,97daf871-fe96-4b2c-98a9-eda137527adb,Actor,12345789032,11967,6/25/2019,6/29/2019,7/3/2019,fit4,Fitbit large,fitness,Fitbit large,5,11967,Pickup,75231,Disputed,0,1
662-52-8036,Jaycee,Brekke,xxxx-xxxx-xxxx-0231,e917f29e-20ab-4023-ac2b-d37b456cfe85,Actor,12345789032,12051,9/17/2019,9/21/2019,9/25/2019,fit4,Fitbit large,fitness,Fitbit large,5,12051,Pickup,75231,Disputed,0,1
030-66-3294,May,Daugherty,xxxx-xxxx-xxxx-6662,ebdf7982-a31c-41fd-97da-9b6bcef02738,Actor,12345789032,12254,2/1/2019,2/5/2019,2/9/2019,fit4,Fitbit large,fitness,Fitbit large,5,12254,Pickup,75231,Disputed,0,1
070-26-3594,Rachael,Howell,xxxx-xxxx-xxxx-5945,653ccd4e-8372-45d1-8985-affc2cd98ec5,Lawyer,12345789032,1307,1/31/2019,2/4/2019,2/8/2019,fit3,Fitbit small,fitness,Fitbit small,3,1307,Pickup,75246,Disputed,1,1
065-85-6410,Veda,Stoltenberg,xxxx-xxxx-xxxx-9639,492f62ff-542d-4f03-96c0-127adb6e0f03,Actor,12345789032,1510,5/4/2019,5/8/2019,5/12/2019,fit4,Fitbit large,fitness,Fitbit large,5,1510,Pickup,75246,Disputed,0,1
492-27-0661,Cindy,Leannon,xxxx-xxxx-xxxx-9626,533a9882-7ec9-46cd-8c14-339b3a006ee8,Actor,12345789032,3466,6/1/2020,6/5/2020,6/9/2020,fit4,Fitbit large,fitness,Fitbit large,5,3466,Pickup,75246,Disputed,0,1
204-59-7277,Hayden,Lang,xxxx-xxxx-xxxx-9690,37d81fd4-4763-4ae2-85c7-41e414bd013e,Lawyer,12345789032,3533,11/13/2020,11/17/2020,11/21/2020,fit3,Fitbit small,fitness,Fitbit small,3,3533,Pickup,75246,Disputed,1,1
114-53-3915,Elinore,Abernathy,xxxx-xxxx-xxxx-5181,fec71fdd-1f3d-484f-8b60-bcbbd40f09aa,Actor,12345789032,3585,12/18/2020,12/22/2020,12/26/2020,fit4,Fitbit large,fitness,Fitbit large,5,3585,Pickup,75246,Disputed,0,1
485-67-4615,Aimee,Armstrong,xxxx-xxxx-xxxx-1627,085b67fb-cd22-4d06-8443-3edebaf935bb,Actor,12345789032,3989,12/27/2019,12/31/2019,1/4/2020,fit4,Fitbit large,fitness,Fitbit large,5,3989,Pickup,75246,Disputed,0,1
114-53-3915,Elinore,Abernathy,xxxx-xxxx-xxxx-5181,6dd40d96-853b-4085-8dc1-696964c4edc5,Actor,12345789032,4799,9/21/2018,9/25/2018,9/29/2018,fit4,Fitbit large,fitness,Fitbit large,5,4799,Pickup,75246,Disputed,0,1
475-45-7732,Naomie,Reichert,xxxx-xxxx-xxxx-1170,3c2544b4-f8d1-4633-9600-207949ff325a,Lawyer,12345789032,4916,1/25/2018,1/29/2018,2/2/2018,fit3,Fitbit small,fitness,Fitbit small,3,4916,Pickup,75246,Disputed,1,1
099-73-6502,Rocio,Dach,xxxx-xxxx-xxxx-0585,f17f67d5-16bb-40d5-a22a-fe0620f0f325,Lawyer,12345789032,5738,10/22/2020,10/26/2020,10/30/2020,fit3,Fitbit small,fitness,Fitbit small,3,5738,Pickup,75246,Disputed,1,1
662-52-8036,Jaycee,Brekke,xxxx-xxxx-xxxx-0231,8095daf7-482d-47c6-b0b1-36f8ef398365,Lawyer,12345789032,6631,10/9/2019,10/13/2019,10/17/2019,fit3,Fitbit small,fitness,Fitbit small,3,6631,Pickup,75246,Disputed,1,1
052-35-0267,Adrain,Nicolas,xxxx-xxxx-xxxx-0001,8d435ba9-cdc9-463f-8850-7b495b624845,Lawyer,12345789032,6698,12/15/2019,12/19/2019,12/23/2019,fit3,Fitbit small,fitness,Fitbit small,3,6698,Pickup,75246,Disputed,1,1
006-92-7872,Gayle,Hoeger,xxxx-xxxx-xxxx-6168,12aa797c-ab01-48f1-bb10-0112dae9ff0f,Actor,12345789032,6750,1/2/2019,1/6/2019,1/10/2019,fit4,Fitbit large,fitness,Fitbit large,5,6750,Pickup,75246,Disputed,0,1
052-35-0267,Adrain,Nicolas,xxxx-xxxx-xxxx-0001,5cb7ec25-6cab-42d5-bd4a-258f1b66b363,Lawyer,12345789032,7154,11/1/2019,11/5/2019,11/9/2019,fit3,Fitbit small,fitness,Fitbit small,3,7154,Pickup,75246,Disputed,1,1
403-83-7015,Amos,Johnston,xxxx-xxxx-xxxx-5236,0751a5d6-0441-4781-bab4-9d1302d739d5,Lawyer,12345789032,7637,1/25/2018,1/29/2018,2/2/2018,fit3,Fitbit small,fitness,Fitbit small,3,7637,Pickup,75246,Disputed,1,1
224-66-5913,Parker,Tremblay,xxxx-xxxx-xxxx-8178,47708fe6-6926-46d3-b176-6c91b9502153,Actor,12345789032,7840,3/7/2018,3/11/2018,3/15/2018,fit4,Fitbit large,fitness,Fitbit large,5,7840,Pickup,75246,Disputed,0,1
236-01-5565,Lydia,Jacobs,xxxx-xxxx-xxxx-6823,33f75275-9294-489b-ac61-dde5761d5125,Actor,12345789032,7964,7/25/2018,7/29/2018,8/2/2018,fit4,Fitbit large,fitness,Fitbit large,5,7964,Pickup,75246,Disputed,0,1
631-58-9151,Mylene,Stroman,xxxx-xxxx-xxxx-7151,aecc30e9-3190-4a9e-b7ea-c19e8afa7083,Lawyer,12345789032,8081,12/8/2018,12/12/2018,12/16/2018,fit3,Fitbit small,fitness,Fitbit small,3,8081,Pickup,75246,Disputed,1,1
413-36-4868,Oma,Cruickshank,xxxx-xxxx-xxxx-0096,e843cbaa-8331-4546-bd99-1599a9ddd676,Actor,12345789032,9347,10/4/2019,10/8/2019,10/12/2019,fit4,Fitbit large,fitness,Fitbit large,5,9347,Pickup,75246,Disputed,0,1
169-53-9016,Earline,Herzog,xxxx-xxxx-xxxx-7892,5c224f18-1d03-49a8-a072-a3ecf6745a6a,Lawyer,12345789032,10802,12/8/2018,12/12/2018,12/16/2018,fit3,Fitbit small,fitness,Fitbit small,3,10802,Pickup,75246,Disputed,1,1
121-17-3099,Theron,Stamm,xxxx-xxxx-xxxx-5132,c8042b6a-174c-435d-9f13-1bb5cf979f38,Actor,12345789032,11005,4/30/2020,5/4/2020,5/8/2020,fit4,Fitbit large,fitness,Fitbit large,5,11005,Pickup,75246,Disputed,0,1
585-96-8553,Filiberto,Dicki,xxxx-xxxx-xxxx-6653,196789f9-5d30-465e-ab4c-190f1f0b6215,Lawyer,12345789032,11081,7/15/2020,7/19/2020,7/23/2020,fit3,Fitbit small,fitness,Fitbit small,3,11081,Pickup,75246,Disputed,1,1
809-08-2459,Sabina,Emmerich,xxxx-xxxx-xxxx-3709,d46af522-f070-48b0-a9de-458d9c730998,Actor,12345789032,11714,12/15/2020,12/19/2020,12/23/2020,fit4,Fitbit large,fitness,Fitbit large,5,11714,Pickup,75246,Disputed,0,1
833-41-0265,Alberta,Mayert,xxxx-xxxx-xxxx-1340,7eb516eb-1111-47b4-8965-2befeabf5990,Lawyer,12345789032,12208,2/1/2019,2/5/2019,2/9/2019,fit3,Fitbit small,fitness,Fitbit small,3,12208,Pickup,75246,Disputed,1,1
430-04-0943,Nicolas,Murray,xxxx-xxxx-xxxx-5851,208fcdd8-9a6a-490e-b749-2303905c8102,Lawyer,12345789032,12691,12/22/2019,12/26/2019,12/30/2019,fit3,Fitbit small,fitness,Fitbit small,3,12691,Pickup,75246,Disputed,1,1
447-34-9310,Vaughn,Wunsch,xxxx-xxxx-xxxx-7904,df9a01ab-7ff8-492f-be9d-a12e516646a3,Actor,12345789032,12894,7/15/2018,7/19/2018,7/23/2018,fit4,Fitbit large,fitness,Fitbit large,5,12894,Pickup,75246,Disputed,0,1
646-91-8889,Melvin,Erdman,xxxx-xxxx-xxxx-7969,f4cb3c16-0c29-49bf-a0c7-60a43eeeaf58,Actor,12345789032,12951,9/10/2018,9/14/2018,9/18/2018,fit4,Fitbit large,fitness,Fitbit large,5,12951,Pickup,75246,Disputed,0,1
014-51-2402,August,Stokes,xxxx-xxxx-xxxx-3651,ad251a55-0113-4045-96f6-ae285259c073,Banker,12345789023,485,1/20/2020,1/24/2020,1/28/2020,Redmi,Redmi,phone,Redmi,4,485,Pickup,75246,Disputed,1,1
492-27-0661,Cindy,Leannon,xxxx-xxxx-xxxx-9626,1cf46380-f45e-4ab2-94e6-3d472de89330,Banker,12345789023,3206,1/20/2020,1/24/2020,1/28/2020,Redmi,Redmi,phone,Redmi,4,3206,Pickup,75246,Disputed,1,1
528-76-0775,Abagail,Yost,xxxx-xxxx-xxxx-8294,5669382f-dcbd-4a9e-9b03-4ed61dd96a7d,Driver,12345789025,4099,2/22/2019,2/26/2019,3/2/2019,s10,Samsung s10,phone,Samsung s10,2,4099,Delivery,75246,Disputed,1,1
436-46-4686,Johanna,Reynolds,xxxx-xxxx-xxxx-2905,120b7433-c53b-4f80-a2c8-0392dcbe572b,Banker,12345789023,4283,6/23/2019,6/27/2019,7/1/2019,Redmi,Redmi,phone,Redmi,4,4283,Pickup,75246,Disputed,1,1
035-11-9557,Odessa,Reichert,xxxx-xxxx-xxxx-7129,4d08be5d-4155-4f6e-bdcf-17c3d3edd992,Driver,12345789025,4622,3/28/2018,4/1/2018,4/5/2018,s10,Samsung s10,phone,Samsung s10,2,4622,Delivery,75246,Disputed,1,1
630-14-7475,Virgie,Schuppe,xxxx-xxxx-xxxx-8812,4532cd20-e94c-445d-9a78-50c9bf37e13f,Banker,12345789023,7004,6/23/2019,6/27/2019,7/1/2019,Redmi,Redmi,phone,Redmi,4,7004,Pickup,75246,Disputed,1,1
184-02-4079,Dortha,Davis,xxxx-xxxx-xxxx-4660,283cffa4-f119-4146-b875-53692f8e929c,Banker,12345789023,7897,8/1/2018,8/5/2018,8/9/2018,Redmi,Redmi,phone,Redmi,4,7897,Pickup,75246,Disputed,1,1
121-17-3099,Theron,Stamm,xxxx-xxxx-xxxx-5132,a0a13edf-3db9-4a70-a690-c283f7da0b07,Banker,12345789023,8714,2/21/2020,2/25/2020,2/29/2020,Redmi,Redmi,phone,Redmi,4,8714,Pickup,75246,Disputed,1,1
268-40-3297,Margret,Schiller,xxxx-xxxx-xxxx-1628,8ca38be8-f2e1-479c-92e8-1fa074ff5c1f,Driver,12345789025,9053,12/4/2020,12/8/2020,12/12/2020,s10,Samsung s10,phone,Samsung s10,2,9053,Delivery,75246,Disputed,1,1
460-56-0793,Lila,Littel,xxxx-xxxx-xxxx-1373,5dfbd9b4-b27d-49dd-b5bb-f3d164aa4ac5,Driver,12345789025,9980,1/3/2018,1/7/2018,1/11/2018,s10,Samsung s10,phone,Samsung s10,2,9980,Delivery,75246,Disputed,1,1
095-64-0798,Reina,Baumbach,xxxx-xxxx-xxxx-8714,a0e543b7-90ca-45c3-a22a-456bbe2c18ab,Driver,12345789025,11525,7/31/2020,8/4/2020,8/8/2020,s10,Samsung s10,phone,Samsung s10,2,11525,Delivery,75246,Disputed,1,1
860-35-4820,Novella,Marks,xxxx-xxxx-xxxx-0111,3d636b9d-4019-45a7-b837-b1b3ff0c050c,Banker,12345789023,11974,7/2/2019,7/6/2019,7/10/2019,Redmi,Redmi,phone,Redmi,4,11974,Pickup,75246,Disputed,1,1
510-93-0698,Irma,Hahn,xxxx-xxxx-xxxx-0958,c4778b6d-49ae-4d3f-ab79-9ba66bd100e4,Banker,12345789023,12058,9/24/2019,9/28/2019,10/2/2019,Redmi,Redmi,phone,Redmi,4,12058,Pickup,75246,Disputed,1,1
121-17-3099,Theron,Stamm,xxxx-xxxx-xxxx-5132,ed008ff8-c757-4543-b6d5-80c1f621dbe4,Student,12345789026,191,7/9/2020,7/13/2020,7/17/2020,s2,Bose,speaker,Bose,2,191,Pickup,75246,Disputed,0,1
114-53-3915,Elinore,Abernathy,xxxx-xxxx-xxxx-5181,da1a7927-ecca-4669-8c1c-4fae99038049,Ranger,12345789024,244,8/31/2020,9/4/2020,9/8/2020,s1,Sony,speaker,Sony,4,244,Delivery,75246,Disputed,0,1
832-27-7846,Rocky,Kuvalis,xxxx-xxxx-xxxx-5878,1fcf0f56-01da-427d-ad88-8d8ab2a8c2a8,Student,12345789026,301,10/27/2020,10/31/2020,11/4/2020,s2,Bose,speaker,Bose,2,301,Pickup,75246,Disputed,0,1
854-95-9955,Franco,Cronin,xxxx-xxxx-xxxx-4678,64ad1886-c792-4af7-84c4-239cf7c12ef5,Banker,12345789027,368,1/4/2020,1/8/2020,1/12/2020,s3,JBL,speaker,JBL,1,368,Delivery,75246,Disputed,1,1
703-12-1240,Adrain,McCullough,xxxx-xxxx-xxxx-4478,91279804-1509-4e96-8830-a7c22afa9a19,Ranger,12345789024,420,2/7/2020,2/11/2020,2/15/2020,s1,Sony,speaker,Sony,4,420,Delivery,75246,Disputed,0,1
512-86-8624,Clemens,Koch,xxxx-xxxx-xxxx-3712,9bb423f6-c0f3-4645-b636-2c143b7a2d24,Banker,12345789027,824,12/4/2020,12/8/2020,12/12/2020,s3,JBL,speaker,JBL,1,824,Delivery,75246,Disputed,1,1
186-41-7244,Zack,Blick,xxxx-xxxx-xxxx-9342,e6649b63-9554-4b11-8934-7fa3c26ed553,Actor,12345789029,877,11/9/2020,11/13/2020,11/17/2020,s5,Logitech,speaker,Logitech,5,877,Delivery,75246,Approved,0,0
528-76-0775,Abagail,Yost,xxxx-xxxx-xxxx-8294,271c3227-f820-412d-b072-0e77ffa86614,Actor,12345789029,1001,4/4/2019,4/8/2019,4/12/2019,s5,Logitech,speaker,Logitech,5,1001,Delivery,75246,Approved,0,0
224-66-5913,Parker,Tremblay,xxxx-xxxx-xxxx-8178,b04fccff-7101-4227-bdc5-8113aabcf1c8,Student,12345789028,1118,7/30/2019,8/3/2019,8/7/2019,s4,Harman Kardon,speaker,Harman Kardon,4,1118,Delivery,75246,Approved,1,0
168-96-5006,Liza,Halvorson,xxxx-xxxx-xxxx-3656,c81c4d65-07be-4f09-8b18-5018a71448bd,Student,12345789028,1567,7/3/2019,7/7/2019,7/11/2019,s4,Harman Kardon,speaker,Harman Kardon,4,1567,Delivery,75246,Approved,1,0
684-47-4410,Patsy,Friesen,xxxx-xxxx-xxxx-1875,fd28801b-7ad4-4c8f-9333-6ce88dfe97f4,Student,12345789028,1634,10/15/2019,10/19/2019,10/23/2019,s4,Harman Kardon,speaker,Harman Kardon,4,1634,Delivery,75246,Approved,1,0
240-26-6551,Markus,Kovacek,xxxx-xxxx-xxxx-0945,97d9f023-0abd-4e9c-9609-b28ee32a0e59,Actor,12345789029,1686,8/3/2019,8/7/2019,8/11/2019,s5,Logitech,speaker,Logitech,5,1686,Delivery,75246,Approved,0,0
102-64-0329,Nikki,Spinka,xxxx-xxxx-xxxx-6666,9ca733fd-58f2-4b04-9691-0af595959805,Banker,12345789027,1751,11/10/2019,11/14/2019,11/18/2019,s3,JBL,speaker,JBL,1,1751,Delivery,75246,Disputed,1,1
823-94-5305,Luis,Cummings,xxxx-xxxx-xxxx-5653,31441688-850d-45ee-9b81-e2ed9217c08c,Banker,12345789027,3409,6/18/2020,6/22/2020,6/26/2020,s3,JBL,speaker,JBL,1,3409,Delivery,75246,Disputed,1,1
168-96-5006,Liza,Halvorson,xxxx-xxxx-xxxx-3656,5f9bd486-3952-4b86-a388-d22bd8c86199,Student,12345789028,3839,7/30/2019,8/3/2019,8/7/2019,s4,Harman Kardon,speaker,Harman Kardon,4,3839,Delivery,75246,Approved,1,0
102-64-0329,Nikki,Spinka,xxxx-xxxx-xxxx-6666,081bb42c-e788-4f7f-8d12-236a9bd6789f,Actor,12345789029,4042,1/27/2019,1/31/2019,2/4/2019,s5,Logitech,speaker,Logitech,5,4042,Delivery,75246,Approved,0,0
673-14-7390,Marques,Kiehn,xxxx-xxxx-xxxx-4201,395ee1e8-1cde-44f9-bbdf-1c8523caf28d,Ranger,12345789024,4166,2/28/2019,3/4/2019,3/8/2019,s1,Sony,speaker,Sony,4,4166,Delivery,75246,Disputed,0,1
898-54-8851,Josefa,Reinger,xxxx-xxxx-xxxx-7739,5f6952d4-d06b-48c4-999a-fd72b5c6f602,Student,12345789026,4218,3/26/2019,3/30/2019,4/3/2019,s2,Bose,speaker,Bose,2,4218,Pickup,75246,Disputed,0,1
485-67-4615,Aimee,Armstrong,xxxx-xxxx-xxxx-1627,be98b4ea-2961-4c0d-b751-e7de9408fd44,Banker,12345789027,4472,11/10/2019,11/14/2019,11/18/2019,s3,JBL,speaker,JBL,1,4472,Delivery,75246,Disputed,1,1
413-36-4868,Oma,Cruickshank,xxxx-xxxx-xxxx-0096,7acb0627-3cba-4429-91c2-1d418a27f575,Banker,12345789027,4675,5/20/2018,5/24/2018,5/28/2018,s3,JBL,speaker,JBL,1,4675,Delivery,75246,Disputed,1,1
703-12-1240,Adrain,McCullough,xxxx-xxxx-xxxx-4478,1b6aa3ce-cb72-4244-9c66-8f0059571ad8,Student,12345789028,4732,7/16/2018,7/20/2018,7/24/2018,s4,Harman Kardon,speaker,Harman Kardon,4,4732,Delivery,75246,Approved,1,0
615-27-9719,Clifford,Koch,xxxx-xxxx-xxxx-9300,bb8bebd8-eb32-4ce9-bc81-afb7e7879cec,Actor,12345789029,4851,11/12/2018,11/16/2018,11/20/2018,s5,Logitech,speaker,Logitech,5,4851,Delivery,75246,Approved,0,0
747-41-8904,Davonte,Runolfsson,xxxx-xxxx-xxxx-6162,00a98fe2-263e-433a-944b-64133fe9410e,Student,12345789028,5255,9/27/2018,10/1/2018,10/5/2018,s4,Harman Kardon,speaker,Harman Kardon,4,5255,Delivery,75246,Approved,1,0
809-08-2459,Sabina,Emmerich,xxxx-xxxx-xxxx-3709,6abddbfb-bbc9-4caa-b41c-b6ab7ede7a1b,Student,12345789026,5365,12/16/2018,12/20/2018,12/24/2018,s2,Bose,speaker,Bose,2,5365,Pickup,75246,Disputed,0,1
403-83-7015,Amos,Johnston,xxxx-xxxx-xxxx-5236,b00b3b73-ebe8-48f8-99fa-7122813051bd,Student,12345789026,5432,12/19/2018,12/23/2018,12/27/2018,s2,Bose,speaker,Bose,2,5432,Pickup,75246,Disputed,0,1
